name,latitude,longitude,verification_score
Robert Lee YMCA,49.2818115018,-123.1253909642,"not matched: 24.43, ['Scotiabank Theatre Vancouver', (49.2819978, -123.124346)]"
ToeToSoul Relax Lounge,49.2631001,-123.1192423,"not matched: 31.39, ['A.BENTO', (49.2631179, -123.1187815)]"
Waterfront Shoe Repair,49.286987,-123.113684,"not matched: 48.25, ['Oceanfront Dental Centre', (49.286953, -123.1140827)]"
Dunbar Lumber Supply,49.2597535,-123.1529751,"not matched: 24.88, ['Lunch Club', (49.2590347, -123.1528742)]"
Creative Nails & Esthetics,49.2528044,-122.8982764,"not matched: 44.16, ['Pelicana Chicken', (49.2526152, -122.8981989)]"
Papa Day's Pizza Indian Cuisine,49.2257184,-123.0778229,"not matched: 26.53, ['South Community Health Centre', (49.2262505, -123.0776765)]"
Woo To See You - Vancouver,49.2756245,-123.1202528,"not matched: 36.66, ['Earls Kitchen + Bar', (49.2757748, -123.1205164)]"
Continental Coffee,49.2685797,-123.0694461,"matched: 98.5, ['Continental Coffee', (49.2685474, -123.0694037)]"
Pita Wrap Café,49.2828269,-123.1149952,"partially matched: 51.1, ['Railway Club', (49.2829389, -123.115118)]"
Kerrisdale Electric,49.2480003,-123.1677223,not matched
Haida Sandwich,49.321793,-123.071199,"not matched: 40.66, ['Palki Indian', (49.3222679, -123.0714)]"
Northlands Golf Course,49.32156,-122.980369,not matched
A&W,49.1495918,-123.1828201,"not matched: 25.9, ['Seafair', (49.149156, -123.1826399)]"
Hesp Automotive,49.3172566,-123.1191263,not matched
Minichiello Jewellers,49.2847931786,-123.1145508393,"not matched: 44.47, ['Shanti Counselling Centre', (49.2846387, -123.1143808)]"
Nishiki Sushi Bar,49.2250574,-123.0659426,"matched: 99.1, ['Nishiki Sushi Bar', (49.225037, -123.0659194)]"
Crosstown Marketing Group,49.2571194,-123.023119,"not matched: 29.89, ['Chevron', (49.2567361, -123.0232071)]"
Mr Water Heater,49.2764109,-122.8462306,"not matched: 38.23, ['Saint Johns Street', (49.2762498, -122.8459938)]"
Subway,49.246797,-123.0682873,"matched: 99.1, ['Subway', (49.2468123, -123.0683041)]"
Happy Tree House BBQ,49.2318847088,-123.0289581937,"matched: 98.2, ['Happy Tree House BBQ', (49.2318915, -123.02888)]"
Kurumba Restaurant,49.2763181901,-122.8439638328,"not matched: 33.57, ['Namoo Sushi', (49.2762369, -122.8445501)]"
Starbucks,49.2728558,-123.1476009,"matched: 98.5, ['Starbucks', (49.2728133, -123.1476034)]"
Banana Leaf,49.2631202,-123.1224844,"partially matched: 71.73, ['Banana Leaf on Broadway', (49.2631899, -123.122457)]"
McDonald's,49.2334666,-122.8623957,"matched: 97.9, [""McDonald's"", (49.2335124, -122.862454)]"
Artusi Restaurant,49.2105935012,-122.9172922629,"partially matched: 72.51, ['Massawa Restaurant', (49.210701, -122.91749)]"
Vitasave,49.3230544309,-123.0733851,"not matched: 25.63, ['Central Lonsdale', (49.3230312, -123.0720792)]"
Modus Coffee Roasters,49.2629228,-123.1072618,"not matched: 32.17, ['Starbucks', (49.2632049, -123.1070497)]"
Horin Ramen + Sake,49.2861973,-123.1275046,"matched: 99.1, ['Horin Ramen + Sake', (49.2861851, -123.1275301)]"
The Village Bloomery,49.2693017583,-123.1400629099,"not matched: 43.32, ['HY Tea Lounge', (49.26957, -123.139846)]"
Oakridge Centre,49.231972999999996,-123.117915,not matched
Hotpot Palace,49.1773391,-123.1388746,"matched: 98.8, ['Hotpot Palace', (49.1773676, -123.1388626)]"
Blo Blow Dry Bar,49.2590537,-123.1392646,"not matched: 38.18, ['KYO Korean BBQ & Sushi house', (49.2590457, -123.1389288)]"
Aria Kabab,49.221846,-122.930971,"partially matched: 69.62, ['Aria Kabab House & Grill', (49.2217964, -122.9309468)]"
Rockababy,49.2918107,-123.1315786,not matched
The Taphouse Coquitlam,49.2465275162,-122.89105542,"partially matched: 75.93, ['The Taphouse', (49.2464886, -122.8910088)]"
Phuong Uyen Services,49.2507037,-123.0774496,"not matched: 40.1, ['Po Kong', (49.2505553, -123.0773106)]"
Chris's Flowers,49.2244320096,-122.893110998,"not matched: 27.05, ['Royal City', (49.2247823, -122.892604)]"
Dairy Queen Grill & Chill,49.2812730276,-123.0120237248,"partially matched: 70.16, ['Dairy Queen', (49.281211, -123.011999)]"
Coastal Eye Clinic,49.2707714,-123.1067171,"not matched: 46.2, ['Dentist @ False Creek', (49.2707434, -123.1069174)]"
Blenz Coffee,49.2771759,-123.1265027,"matched: 98.5, ['Blenz Coffee', (49.2771432, -123.1264714)]"
Sylvia's Restaurant and Lounge,49.2885711,-123.1426809,not matched
Punjab Food Center,49.2243903,-123.101891,"not matched: 25.68, ['Himalaya Restaurant', (49.2248105, -123.1018704)]"
Romeo + Juliet,49.2545424,-123.1153989,"not matched: 41.06, ['Viet House', (49.2546275, -123.1149411)]"
Kitsilano Dental Group,49.2684938,-123.1664927,"matched: 98.2, ['Kitsilano Dental Group', (49.2684837, -123.1665685)]"
Image Optometry,49.277709949,-122.8044161799,"not matched: 24.56, [""Lazzez's Grill Indian Cuisine"", (49.277417, -122.804773)]"
Win Win Chick-N,49.2114286,-123.1025054,"not matched: 47.15, ['HiFive Chicken 24', (49.2113079, -123.1018558)]"
Blink Brow Bar,49.2859314,-123.1154639,"not matched: 35.75, ['Starbucks', (49.2859592, -123.1152363)]"
Four Points by Sheraton Vancouver Airport,49.177599,-123.131293,"not matched: 32.83, ['Monster L Karaoke', (49.1777166, -123.1305411)]"
Vancouver Public Library,49.2102971466,-123.1402025368,"partially matched: 51.07, ['VPL Marpole Branch', (49.2103246, -123.1402111)]"
Shoppers Drug Mart,49.1843939247,-123.0925063,"not matched: 33.75, ['Himalaya Sweets and Restaurant', (49.1844134, -123.0917576)]"
Goodfellas Barber Shop,49.1846281,-122.9501954,"not matched: 29.07, ['Queensboro Pizza', (49.184369, -122.9507625)]"
Bimini's Public House,49.2678627,-123.1508704,"not matched: 42.51, ['Indian Oven', (49.2679589, -123.150722)]"
Nav Sweets & Restaurant,49.15121,-122.8893631,"not matched: 32.73, ['Dairy Queen', (49.1509023, -122.8890648)]"
Polished Nail Bar,49.2915503,-123.1355275,"not matched: 45.13, ['Tetsu Sushi Bar', (49.2918102, -123.1351892)]"
Vegan Supply Chinatown,49.2802608,-123.0984384,"not matched: 41.95, ['Chinatown', (49.2808325, -123.099434)]"
Catoro Cafe,49.262215,-123.089615,"matched: 95.8, ['Catoro Cafe', (49.262339, -123.0895947)]"
Khaghan Restaurant,49.2907922,-123.136813,"matched: 98.2, ['Khaghan Restaurant', (49.2907765, -123.1367384)]"
Will Pursell Photography,49.2685209,-122.9485222,not matched
UBC Student Recreation Centre,49.2683200927,-123.2489506483,"not matched: 22.14, ['Tim Hortons', (49.2686959, -123.2499019)]"
Sposa Wedding World,49.202361,-122.908775,"not matched: 37.36, [""Paramount Gentlemen's Club"", (49.2023823, -122.9089811)]"
Cafe One,49.2801681,-123.1271342,"not matched: 35.37, ['Elysian Coffee Roasters', (49.2798648, -123.1276754)]"
Tacofino Yaletown,49.2764711,-123.1195878,"partially matched: 71.96, ['Tacofino', (49.2764454, -123.119515)]"
Gyu King Teppanyaki,49.2878887,-123.1162042,"not matched: 41.73, ['Bella Gelateria', (49.2878268, -123.1162114)]"
Whisk Matcha,49.2639097,-123.1000823,"not matched: 37.75, ['Level V Bakery', (49.2638449, -123.1000453)]"
Richmond Indoor Paintball,49.1716643,-123.1542252,not matched
Sophia's Nail Spa,49.305739686,-123.0176741257,"not matched: 26.08, ['Starbucks', (49.3056043, -123.018438)]"
Indian Bombay Bistro,49.2231570511,-122.9326033619,"matched: 99.4, ['Indian Bombay Bistro', (49.2231592, -122.932628)]"
Subway,49.2703194839,-123.1060273821,"matched: 97.3, ['Subway', (49.2703957, -123.105986)]"
Hanwoori Korean Restaurant,49.2214791,-122.980682,"matched: 91.9, ['Hanwoori Korean Restaurant', (49.2217132, -122.9806709)]"
Uva Wine & Cocktail Bar,49.2793994,-123.1204331,"partially matched: 53.49, ['Uva', (49.279512, -123.12044)]"
Alfredo's Barber Shop,49.2811527,-123.0075431,"not matched: 40.37, ['Total Care Pharmacy', (49.2811608, -123.007429)]"
Hot Pie Pizza,49.2831532018,-123.1039094557,"not matched: 40.09, ['The Diamond', (49.2831604, -123.104026)]"
Love for Pho,49.2317528841,-123.0282095075,"matched: 98.5, ['Love for Pho', (49.2317538, -123.0281419)]"
Bozzinis Restaurant,49.1920061,-122.843694,"partially matched: 56.27, [""Bozzini's"", (49.1917865, -122.8438)]"
International House Vancouver,49.2804064,-123.1069714,"partially matched: 79.3, ['International House Vancouver', (49.2804285, -123.1060251)]"
Kal Tire,49.2725068,-123.022863,not matched
Hairsoda,49.3143873,-123.078828,"not matched: 29.12, ['Busan Daeji Gukbap Restaurant', (49.3139495, -123.07891)]"
Renzullo Food Market,49.272606,-123.0561507,"not matched: 36.73, ['Panago', (49.2725297, -123.056204)]"
Groundswell Grassroots Economic Alternatives,49.2828319,-123.0919338,"not matched: 44.83, ['Dosanko Restaurant', (49.2828996, -123.0919368)]"
Vancouver Laser & Skin Care Centre,49.2630612628,-123.1212258339,"matched: 97.9, ['Vancouver Laser & Skin Care Centre', (49.2630059, -123.1211953)]"
Old Crow Coffee Co.,49.2022362,-122.9086185,"matched: 98.2, ['Old Crow Coffee Co.', (49.2022005, -122.9085673)]"
Mirchi Restaurant,49.2135408,-123.1401399,"partially matched: 67.69, ['Mirchi', (49.2135568, -123.1401448)]"
Body Glo Tan,49.1543259112,-123.1579478765,"not matched: 39.41, ['Coco 都可 Bubble Tea', (49.15468, -123.158142)]"
Gap Factory Store,49.1932188847,-122.9499326602,"not matched: 24.59, ['Orchid Medical Clinic', (49.1935716, -122.949391)]"
Daddy's Grill,49.1842679432,-123.0914044215,"partially matched: 58.45, [""Daddy's Delight Kabobs"", (49.1842852, -123.0911234)]"
First Impression Orthodontics,49.2665367,-123.0042689,"partially matched: 79.95, ['First Impressions Orthodontics', (49.2667198, -123.005037)]"
Brow Beauty Lab,49.249786,-123.101236,"not matched: 38.96, ['The Arbor', (49.2499187, -123.1012388)]"
Earls Kitchen + Bar,49.2859397,-123.1263654,"not matched: 44.55, [""Earl's"", (49.285939, -123.1265796)]"
Ever Me,49.1837667,-123.1359964,"not matched: 49.3, ['Weather Tea', (49.1834881, -123.1361169)]"
Nannies On Call,49.2775706,-123.1134435,"not matched: 39.2, [""Frankie's Jazz Club"", (49.2782044, -123.113409)]"
Faubourg,49.2344771,-123.1574179,"not matched: 43.07, ['Caffè Artigiano', (49.2344956, -123.1573182)]"
A & A Dental Centre,49.2731734,-123.0693163,"not matched: 37.83, ['Oca Pastificio', (49.2733734, -123.0693436)]"
Save-On-Foods,49.2486718,-123.0757617,"not matched: 27.79, ['VPL Kensington Branch', (49.2491218, -123.075655)]"
Armonia Painting,49.2645531,-123.0984376,not matched
Sushi Mania,49.2505379542,-123.1011797288,"matched: 97.3, ['Sushi Mania', (49.2506156, -123.1011955)]"
China Liangtse Wellness,49.1803717,-123.1340147,"not matched: 41.25, ['Gang Nam Korean BBQ', (49.1802486, -123.1340092)]"
Dalina,49.2787627,-123.1003603,"matched: 91.6, ['DALINA', (49.2787098, -123.0999905)]"
Modo Yoga Vancouver,49.268006,-123.186284,"not matched: 33.17, ['Jericho Pharmacy & Health Food Store', (49.2682847, -123.1867206)]"
Dynasty Gym,49.275865,-123.1323221,not matched
Lovenote Bride,49.283838,-123.108892,"not matched: 39.12, ['Bamboo Cafe', (49.2837399, -123.1092308)]"
Esso,49.2640584,-123.1454532,"not matched: 29.56, [""Denny's"", (49.2638501, -123.1448497)]"
Angel Hands Integrative Centre,49.264361,-123.136352,"not matched: 37.4, ['Mixxbao Taiwanese Fusion', (49.2643738, -123.1367483)]"
Posh Pantry,49.2810004,-123.0014163,"not matched: 45.67, ['North Burnaby BJJ', (49.2811733, -123.0015208)]"
City Cigar Emporium,49.2658853,-123.1236859,not matched
London Drugs,49.2854962,-123.1393442,"matched: 98.2, ['London Drugs', (49.2855264, -123.139408)]"
Durant Sessions,49.2834082371,-123.112115711,"not matched: 34.37, [""Yagger's"", (49.283201, -123.1123664)]"
J & C Beauty Spa,49.2777458,-123.0231994,not matched
One20 Public House,49.1494962127,-122.89091374,"matched: 97.9, ['One20 Public House', (49.1495495, -122.8908817)]"
New Lakeview Seafood & Wunton,49.220418564,-122.9300495531,"not matched: 22.2, ['Handworks Coffee Studio', (49.2211179, -122.9305121)]"
Maxim's Bakery,49.2795906,-123.0978562,"partially matched: 55.73, ['Maxims Restaurant', (49.2796947, -123.0977955)]"
Finex Forex Services,49.2879889,-123.1212111,"partially matched: 74.65, ['Finex Forex', (49.2879151, -123.1212982)]"
Burnaby Village Museum & Carousel,49.2393068883,-122.9654464099,not matched
Burnaby Kawasaki,49.224535,-122.940161,"not matched: 37.96, ['Power3 Academy', (49.2244433, -122.9398887)]"
1st Avenue Bakery,49.2689449,-123.0454708,"partially matched: 57.74, ['1st Ave Dental Group', (49.2687359, -123.0456329)]"
Faulkner,49.281259,-123.101255,"not matched: 18.28, ['Vancouver Co-op Radio', (49.2817999, -123.1020211)]"
In Again Clothing,49.2679553,-123.1493785,"not matched: 38.46, ['Rain or Shine Ice Cream', (49.2679235, -123.148654)]"
Sushi Garden Japanese Restaurant,49.229129,-123.000997,"partially matched: 66.38, ['Sushi Garden', (49.2291311, -123.0008684)]"
Brioche Doreé,49.1951863,-123.1788712,not matched
La Patisserie,49.1780884,-123.1230822,"not matched: 36.12, ['Happy Day Cafe', (49.1781221, -123.1226759)]"
Starbucks,49.2875786,-123.119728,"matched: 93.4, ['Starbucks', (49.2875394, -123.1200147)]"
Urban Active Sport Therapy Clinic,49.2821401598,-123.1189727783,"not matched: 40.36, ['Trees Organic', (49.2819069, -123.118763)]"
Acu Dental & Orthodontics,49.2252527,-122.9992605,"not matched: 39.99, ['Metropolis Dental Group', (49.2253331, -122.9996286)]"
Pacific Honda,49.3170012,-123.0979466,not matched
Bogart's Bar and Restaurant,49.2777057047,-123.1141484635,"not matched: 25.98, ['Frankie’s Italian Kitchen & Bar', (49.2781965, -123.1133537)]"
"Allied Plumbing, Heating & Air Conditioning",49.2687243,-123.0146033,not matched
Eddie Bauer,49.2852966,-123.1262109,"not matched: 34.61, [""Zefferelli's Spaghetti Joint"", (49.2850854, -123.125921)]"
Opus Art Supplies - Granville Island,49.2700725805,-123.1327777529,"not matched: 34.09, ['Arts Umbrella', (49.2703704, -123.133298)]"
The UPS Store,49.2663863,-123.0700125,"not matched: 42.85, ['East End Pharmacy', (49.2664855, -123.0699)]"
Tim Hortons,49.2388431,-123.0317455,"not matched: 43.21, ['Joyce Street YMCA', (49.2388397, -123.0316201)]"
Saint Germain Bakery,49.2798295,-122.7980735,"not matched: 23.17, [""McDonald's"", (49.2797002, -122.7988456)]"
Leone Fashions,49.2858212608,-123.1141129288,"not matched: 19.29, ['Scoozis', (49.2857988, -123.1153597)]"
Mountain Hwy Collision,49.277094,-122.806915,"not matched: 26.8, ['GangNam Tofu Soup', (49.277387, -122.8061293)]"
MarketPlace IGA,49.2823018,-123.1249281,"not matched: 36.74, ['Japadog', (49.2824343, -123.124419)]"
Langara College,49.2245851845,-123.1086497657,"not matched: 18.3, ['Studio 58', (49.2249319, -123.1086853)]"
Air Plus hair salon at Richmond Centre,49.1682786169,-123.1391386315,not matched
Earls Kitchen + Bar,49.2759437,-123.1208539,"matched: 90.7, ['Earls Kitchen + Bar', (49.2757748, -123.1205164)]"
Scotts Landing Fish and Chips,49.199449,-122.80928,"partially matched: 64.95, [""Scott's Landing Fish & Chips"", (49.1989948, -122.8102573)]"
Hannam Supermarket,49.2872733088,-123.1287441981,"not matched: 43.32, ['Koyuki Sapporo Ramen', (49.2873005, -123.1283864)]"
Mahek Restaurant & Lounge,49.1750781,-122.8893289,"not matched: 23.7, ['Asian Spice', (49.1743983, -122.8894768)]"
Burger King,49.28411,-123.1142664,"matched: 98.8, ['Burger King', (49.2841391, -123.1142912)]"
Starbucks,49.283851,-122.810843,"not matched: 35.47, [""Mary's Guardian Pharmacy"", (49.2837121, -122.8107096)]"
Aphrodite's Organic  Pie Shop,49.2684732,-123.1834864,"not matched: 32.79, ['Pure Integrative Pharmacy', (49.2686885, -123.182622)]"
Eccotique Spa & Salon,49.2777825907,-122.8028153693,"not matched: 35.85, ['Dr Ali Amiri-Chiropractor', (49.2778288, -122.8025742)]"
OO Movers,49.2807288,-123.1249374,"not matched: 48.63, ['Poke Okey', (49.2806971, -123.124977)]"
Scratch Kitchen,49.307353,-122.953891,"not matched: 47.3, ['Cove Sushi', (49.3073274, -122.9539014)]"
Comebuy,49.228715,-123.004538,"matched: 94.6, ['Comebuy', (49.2285595, -123.0045242)]"
Immanuel Baptist Church,49.2347794,-123.1031743,not matched
Care Point Medical & Wellness Clinics,49.2122679,-122.9190068,"not matched: 39.59, [""McDonald's"", (49.2122195, -122.9189089)]"
TDR Electric,49.2812667,-123.125454,"not matched: 30.58, ['Trish Juice', (49.2808062, -123.12482)]"
On Time Optical,49.2635303,-123.1228977,"not matched: 45.19, ['Tim Hortons', (49.2635122, -123.1233898)]"
Sooda Korean BBQ,49.2667185,-123.0047428,"matched: 98.2, ['Sooda Korean BBQ', (49.2667088, -123.0046655)]"
Kerrisdale Cameras,49.2343314,-123.1577282,"not matched: 36.97, ['ASA Sushi', (49.2345042, -123.157945)]"
PriceSmart Foods,49.2286262,-123.0019073,"not matched: 37.81, ['TD Canada Trust', (49.228821, -123.001688)]"
S&W Pepper House,49.2290734,-123.0048795,"matched: 87.4, ['S&W Pepper House', (49.2289206, -123.0043591)]"
Broadway Wellness,49.263103,-123.12201,"not matched: 42.61, ['Broadway Medical Dental', (49.2634842, -123.1209592)]"
Timothy's Frozen Yogurt,49.1240099133,-123.1843642456,"not matched: 41.58, ['The Village Burgery', (49.1238444, -123.1842621)]"
Marian Mina Artistry,49.2265137,-123.1019982,"not matched: 35.8, [""Naz's Pharmacy"", (49.2265082, -123.101369)]"
Oceanfront Dental Clinic,49.2876838,-123.1151242,"not matched: 36.28, ['Rogue Kitchen & Wetbar', (49.2876624, -123.1155926)]"
Music Box Piano Movers,49.1497404,-123.1305336,not matched
Urban Source,49.2570198,-123.1009968,"not matched: 41.35, ['Caffè Mira', (49.2568815, -123.1009868)]"
A1 Unity Auto Collision,49.3026064,-123.033026,not matched
Canada Games Pool,49.221409308,-122.9073279297,not matched
Mundy Park Bakery,49.2626501962,-122.8392638253,"not matched: 39.34, ['Como Lake', (49.2625671, -122.8396346)]"
Market Place IGA,49.2636083,-123.157225,"not matched: 20.44, ['London Drugs', (49.2637515, -123.1563311)]"
O5 Tea,49.2681742,-123.1554777,"not matched: 27.97, ['Simpatico', (49.2680211, -123.1558693)]"
Donair Dude,49.2813704,-123.1329526,"matched: 98.8, ['Donair Dude', (49.2813671, -123.132995)]"
Sushi Den,49.2793121338,-123.1077575684,"matched: 91.3, ['Sushi Den', (49.279559, -123.1078428)]"
Remix Hair Studio,49.2813964,-122.7958488,"not matched: 38.31, ['Dae-ji', (49.2812547, -122.7958853)]"
Camper,49.2847654,-123.1248096,"not matched: 43.14, ['Perverted Ice-Cream', (49.2848162, -123.1247532)]"
Midgate Optical,49.2182489,-122.9588179,"not matched: 35.18, ['Nao Sushi', (49.2182407, -122.9585264)]"
Caffe Artigiano,49.2491929672,-123.1008661754,"matched: 97.6, ['Caffe Artigiano', (49.2492264, -123.1007752)]"
Vancouver Lighting,49.1922906972,-123.0829272631,"not matched: 19.04, ['Starbucks', (49.1921658, -123.0837309)]"
Kore Salon,49.2861412,-123.1157307,"not matched: 33.39, ['Tim Hortons', (49.2860889, -123.1163367)]"
Beauty Lounge Vancouver,49.181572,-123.134972,"not matched: 36.6, ['Kung Fu Noodle', (49.1814107, -123.1341625)]"
Wickaninnish Gallery,49.272096,-123.1356255,"not matched: 32.68, [""Siegel's Bagels"", (49.2720921, -123.134966)]"
Baoguette Vietnamese Bistro,49.2344772441,-123.1561887637,"matched: 99.7, ['Baoguette Vietnamese Bistro', (49.2344735, -123.1561983)]"
Steam Fresh House,49.1785861,-123.129803,"not matched: 45.97, ['The Fish Man', (49.1784638, -123.1302833)]"
Bellagio Cafe,49.2829785794,-123.1214985321,"partially matched: 59.91, ['Cafe Bellagio', (49.283029, -123.121574)]"
BumbleBee Window & Exterior Cleaning,49.185644,-123.082643,not matched
Corner Sports,49.2633192,-122.7799162,"not matched: 18.99, ['Omega Pizza & Wings', (49.2628059, -122.780611)]"
KC's Cafe,49.2715473,-122.7537036,not matched
Ajiya Sushi Bar,49.2678228897,-123.1461258899,"matched: 82.73, ['Ajiya Sushi', (49.2678944, -123.1462762)]"
